Product ID,average_discount,total_sales,total_profit
OFF-AR-10001246,0.11428571428571428571,79.968,13.1712
OFF-BI-10000829,0.11428571428571428571,141.884,57.0230
OFF-EN-10002600,0.11428571428571428571,93.22,39.530
OFF-LA-10004544,0.11428571428571428571,372.96,165.76
OFF-AR-10003373,0.11428571428571428571,873.636,149.9432
FUR-FU-10003724,0.11111111111111111111,279.558,44.1936
OFF-PA-10001125,0.11111111111111111111,1102.888,404.289
OFF-ST-10002554,0.11111111111111111111,1281.442,-108.5802
OFF-LA-10003190,0.11111111111111111111,78.336,34.2720
FUR-FU-10000221,0.11111111111111111111,176.784,49.3776
FUR-CH-10002335,0.11111111111111111111,6936.102,1233.0848
TEC-AC-10002567,0.11111111111111111111,1999.750,515.1356
OFF-ST-10002301,0.11111111111111111111,374.256,-48.6126
TEC-PH-10001336,0.11111111111111111111,3044.164,571.4257
FUR-BO-10001337,0.11000000000000000000,2970.059,-78.637
OFF-LA-10001569,0.10909090909090909091,176.292,68.7240
OFF-AR-10004757,0.10909090909090909091,120.704,32.8000
TEC-AC-10002323,0.10909090909090909091,884.00,38.012
OFF-LA-10001613,0.10769230769230769231,113.472,48.8448
OFF-EN-10002592,0.10000000000000000000,176.016,77.586
OFF-LA-10004345,0.10000000000000000000,55.974,23.4207
OFF-ST-10002743,0.10000000000000000000,4704.696,-470.4696
TEC-PH-10003655,0.10000000000000000000,13.86,2.2968
OFF-AR-10001955,0.10000000000000000000,511.872,123.008
TEC-AC-10001090,0.10000000000000000000,107.964,9.5968
OFF-AR-10001374,0.10000000000000000000,123.120,30.5856
FUR-BO-10001619,0.10000000000000000000,424.90,27.1936
OFF-PA-10001800,0.10000000000000000000,145.152,60.9120
OFF-PA-10003349,0.10000000000000000000,95.904,39.7224
OFF-AP-10000692,0.10000000000000000000,344.590,67.2964
OFF-PA-10004381,0.10000000000000000000,422.752,172.9440
OFF-FA-10004854,0.10000000000000000000,296.184,119.7364
TEC-AC-10003280,0.10000000000000000000,563.812,66.2779
OFF-PA-10002195,0.10000000000000000000,168.464,71.0412
OFF-PA-10001952,0.10000000000000000000,82.224,32.8896
OFF-SU-10002557,0.10000000000000000000,75.492,13.4208
OFF-PA-10000029,0.10000000000000000000,95.904,38.6208
OFF-PA-10000556,0.10000000000000000000,54.432,24.1056
FUR-CH-10000749,0.10000000000000000000,2207.956,231.6544
OFF-AR-10000914,0.10000000000000000000,102.608,16.3240
OFF-AR-10003217,0.10000000000000000000,46.944,8.2152
TEC-AC-10004633,0.10000000000000000000,184.536,67.1040
OFF-ST-10004946,0.10000000000000000000,259.68,59.510
FUR-FU-10003374,0.10000000000000000000,463.796,73.0232
OFF-AR-10001118,0.10000000000000000000,16.176,6.7400
OFF-AR-10001221,0.10000000000000000000,75.348,20.0928
OFF-ST-10003805,0.10000000000000000000,3537.24,536.9025
TEC-PH-10001557,0.10000000000000000000,3590.026,576.8999
OFF-AR-10000896,0.10000000000000000000,24.272,4.8544
OFF-PA-10001019,0.10000000000000000000,543.456,204.5952
TEC-AC-10001767,0.10000000000000000000,927.768,37.9905
OFF-SU-10001225,0.10000000000000000000,80.224,-6.3296
OFF-SU-10004231,0.10000000000000000000,196.02,37.026
OFF-PA-10004971,0.10000000000000000000,92.480,39.4196
TEC-PH-10000193,0.10000000000000000000,496.584,88.2816
OFF-AP-10000179,0.10000000000000000000,1320.166,417.0244
OFF-AR-10002956,0.10000000000000000000,444.602,69.9918
OFF-SU-10002881,0.10000000000000000000,16656.200,-1299.1836
TEC-MA-10002859,0.10000000000000000000,917.898,393.2563
OFF-PA-10003039,0.10000000000000000000,879.832,334.584
FUR-CH-10001854,0.10000000000000000000,8774.500,1305.6456
OFF-AR-10003631,0.10000000000000000000,123.904,26.6200
TEC-PH-10000439,0.10000000000000000000,495.876,69.9825
OFF-EN-10001028,0.10000000000000000000,100.632,42.4092
TEC-PH-10004042,0.10000000000000000000,1685.294,273.4628
OFF-AR-10003876,0.10000000000000000000,26.08,9.6496
FUR-FU-10002445,0.10000000000000000000,216.144,73.944
OFF-AP-10000252,0.10000000000000000000,128.70,37.440
OFF-PA-10002160,0.10000000000000000000,174.556,74.3308
TEC-AC-10004114,0.10000000000000000000,360.712,127.0690
TEC-PH-10000169,0.10000000000000000000,216.96,-15.594
OFF-AR-10002280,0.10000000000000000000,54.348,22.3215
TEC-PH-10002538,0.10000000000000000000,803.692,157.7056
OFF-EN-10000781,0.10000000000000000000,75.164,28.8420
OFF-PA-10000167,0.10000000000000000000,489.484,182.782
OFF-AR-10001954,0.10000000000000000000,75.306,14.6211
OFF-FA-10001754,0.10000000000000000000,8.096,3.4040
OFF-PA-10003309,0.10000000000000000000,104.976,40.9536
TEC-AC-10002558,0.10000000000000000000,54.576,17.6235
TEC-AC-10004001,0.10000000000000000000,386.91,133.2690
OFF-PA-10001289,0.10000000000000000000,1279.080,547.6788
OFF-AR-10000203,0.10000000000000000000,68.480,13.7816
TEC-AC-10001266,0.10000000000000000000,299.0,113.10
OFF-ST-10002485,0.10000000000000000000,443.996,-34.7284
TEC-AC-10002335,0.10000000000000000000,503.856,50.3856
OFF-BI-10004187,0.10000000000000000000,42.112,16.6944
OFF-AP-10002998,0.10000000000000000000,333.564,86.8566
FUR-BO-10000330,0.10000000000000000000,1064.624,24.1960
OFF-BI-10003655,0.10000000000000000000,37.24,15.086
TEC-PH-10004700,0.10000000000000000000,127.872,52.3476
OFF-AR-10003727,0.10000000000000000000,254.850,49.7807
OFF-AR-10000937,0.10000000000000000000,431.29,165.206
OFF-ST-10002344,0.10000000000000000000,1635.796,-110.1328
TEC-AC-10003174,0.10000000000000000000,2242.032,754.530
OFF-FA-10000053,0.10000000000000000000,48.006,-5.7078
OFF-EN-10003072,0.10000000000000000000,62.856,26.5392
TEC-AC-10002647,0.10000000000000000000,383.04,148.96
OFF-PA-10004239,0.10000000000000000000,47.080,18.832
OFF-SU-10004664,0.10000000000000000000,166.056,33.1298
OFF-AP-10000938,0.10000000000000000000,2221.560,476.6256
OFF-LA-10002381,0.10000000000000000000,24.024,11.2112
FUR-FU-10004460,0.10000000000000000000,479.338,127.2996
OFF-EN-10000056,0.10000000000000000000,1555.750,632.2568
OFF-ST-10003692,0.10000000000000000000,1053.032,151.6595
OFF-AP-10002495,0.10000000000000000000,452.965,105.485
OFF-FA-10004838,0.10000000000000000000,33.480,-2.6040
OFF-AR-10000127,0.10000000000000000000,65.600,14.3664
OFF-PA-10001977,0.10000000000000000000,443.840,184.1936
OFF-SU-10004115,0.10000000000000000000,81.424,12.4317
OFF-PA-10000673,0.10000000000000000000,62.608,28.5376
OFF-ST-10002292,0.10000000000000000000,1706.508,222.588
TEC-AC-10003198,0.10000000000000000000,2450.16,630.468
OFF-PA-10002709,0.10000000000000000000,89.70,40.9032
TEC-AC-10000521,0.10000000000000000000,80.780,16.156
OFF-PA-10004609,0.10000000000000000000,80.352,33.1776
FUR-FU-10002107,0.10000000000000000000,37.464,13.7368
OFF-ST-10000642,0.10000000000000000000,402.816,-26.4348
OFF-PA-10001583,0.10000000000000000000,49.98,22.7115
OFF-PA-10001826,0.10000000000000000000,40.176,16.5888
OFF-FA-10003059,0.10000000000000000000,34.390,8.9233
TEC-PH-10002033,0.10000000000000000000,2221.596,324.6948
OFF-EN-10001335,0.10000000000000000000,336.952,150.972
OFF-PA-10000483,0.10000000000000000000,415.132,159.547
TEC-PH-10003988,0.10000000000000000000,261.6,41.856
OFF-AR-10002335,0.10000000000000000000,44.892,8.6172
OFF-ST-10000352,0.10000000000000000000,208.180,5.948
OFF-ST-10000321,0.10000000000000000000,91.524,-6.9432
OFF-EN-10004773,0.10000000000000000000,433.720,196.7230
OFF-SU-10002301,0.10000000000000000000,23.864,-4.1134
OFF-PA-10003936,0.10000000000000000000,76.464,32.6592
OFF-PA-10004405,0.10000000000000000000,29.204,12.1584
OFF-PA-10000304,0.10000000000000000000,121.824,47.6928
OFF-PA-10000327,0.10000000000000000000,113.848,47.936
OFF-AR-10001130,0.10000000000000000000,15.47,6.0996
OFF-PA-10000141,0.10000000000000000000,27.468,11.2924
OFF-PA-10000241,0.10000000000000000000,458.504,185.880
OFF-LA-10004008,0.10000000000000000000,24.192,8.6400
TEC-AC-10004859,0.10000000000000000000,374.072,122.360
TEC-PH-10001619,0.10000000000000000000,1803.108,411.5790
OFF-EN-10004030,0.10000000000000000000,58.644,24.1092
OFF-PA-10000859,0.10000000000000000000,18.308,8.358
OFF-EN-10001137,0.10000000000000000000,41.300,16.7678
TEC-AC-10002550,0.10000000000000000000,619.416,9.1485
OFF-SU-10000946,0.10000000000000000000,153.216,34.2342
TEC-PH-10002597,0.10000000000000000000,604.752,132.2895
OFF-FA-10002975,0.10000000000000000000,77.112,28.1232
OFF-EN-10004846,0.10000000000000000000,36.708,15.0024
OFF-LA-10000081,0.10000000000000000000,50.25,22.95
OFF-PA-10001457,0.10000000000000000000,186.496,72.7936
OFF-AP-10001058,0.10000000000000000000,4476.960,956.9502
OFF-ST-10003994,0.10000000000000000000,849.312,-47.184
OFF-PA-10002319,0.10000000000000000000,573.648,257.3664
FUR-FU-10002885,0.10000000000000000000,84.832,28.0524
OFF-ST-10000798,0.10000000000000000000,344.724,20.9832
TEC-PH-10003273,0.10000000000000000000,1738.662,340.1730
OFF-AR-10000411,0.10000000000000000000,86.076,19.128
TEC-MA-10002981,0.10000000000000000000,350.973,152.0883
TEC-PH-10002350,0.10000000000000000000,251.910,50.3820
OFF-AR-10001761,0.10000000000000000000,123.808,34.1056
OFF-PA-10002606,0.10000000000000000000,124.608,49.104
FUR-FU-10001057,0.10000000000000000000,299.850,38.1809
OFF-ST-10000136,0.10000000000000000000,341.42,59.550
OFF-SU-10003936,0.10000000000000000000,13.992,-1.7490
OFF-FA-10000254,0.10000000000000000000,19.782,-3.768
OFF-PA-10003205,0.10000000000000000000,35.948,14.2975
OFF-ST-10000563,0.10000000000000000000,1426.308,-12.792
OFF-PA-10003270,0.10000000000000000000,84.480,32.208
OFF-AR-10004344,0.10000000000000000000,330.924,59.5903
OFF-ST-10000676,0.10000000000000000000,581.58,-56.2194
FUR-CH-10002320,0.10000000000000000000,6483.796,1540.704
TEC-AC-10000580,0.10000000000000000000,1039.870,43.1946
OFF-EN-10002986,0.10000000000000000000,176.288,63.747
TEC-PH-10001944,0.10000000000000000000,2481.15,540.015
OFF-PA-10000176,0.10000000000000000000,512.190,216.2580
OFF-FA-10002988,0.10000000000000000000,58.692,24.8637
OFF-AR-10001419,0.10000000000000000000,128.030,29.736
TEC-PH-10004959,0.10000000000000000000,341.666,40.1960
OFF-AR-10003478,0.10000000000000000000,219.780,68.376
FUR-FU-10001617,0.10000000000000000000,66.56,18.512
OFF-PA-10001725,0.10000000000000000000,178.296,79.4580
OFF-LA-10000134,0.10000000000000000000,56.672,24.6400
TEC-PH-10001819,0.10000000000000000000,746.834,302.3328
FUR-FU-10000965,0.10000000000000000000,1184.232,448.7616
OFF-PA-10002968,0.10000000000000000000,169.016,70.3472
TEC-CO-10003236,0.10000000000000000000,3959.934,1691.9718
TEC-PH-10002447,0.10000000000000000000,1936.306,473.7770
OFF-LA-10000262,0.10000000000000000000,56.376,23.9598
TEC-AC-10000474,0.10000000000000000000,1690.822,360.962
OFF-ST-10004123,0.10000000000000000000,2511.048,-218.352
OFF-PA-10001307,0.10000000000000000000,54.60,22.470
OFF-AR-10004022,0.10000000000000000000,705.208,111.538
OFF-ST-10000532,0.10000000000000000000,1115.920,233.1888
TEC-AC-10002402,0.10000000000000000000,2159.730,479.940
OFF-FA-10003485,0.10000000000000000000,26.724,9.7464
TEC-AC-10001101,0.10000000000000000000,190.772,5.156
OFF-ST-10001713,0.10000000000000000000,953.820,-63.5880
OFF-EN-10003448,0.10000000000000000000,88.008,35.898
OFF-ST-10003327,0.10000000000000000000,113.202,21.5481
OFF-PA-10004248,0.10000000000000000000,36.96,13.728
OFF-SU-10001212,0.10000000000000000000,9.568,2.288
FUR-FU-10002508,0.10000000000000000000,45.036,16.0128
OFF-AR-10000799,0.10000000000000000000,37.696,7.4784
OFF-SU-10004261,0.10000000000000000000,217.224,45.8584
OFF-LA-10004853,0.10000000000000000000,83.664,32.5692
OFF-PA-10001461,0.10000000000000000000,86.84,38.2096
OFF-PA-10002666,0.10000000000000000000,166.704,67.044
TEC-AC-10002600,0.10000000000000000000,495.6,16.107
TEC-AC-10001956,0.10000000000000000000,359.7,91.124
OFF-ST-10003716,0.10000000000000000000,9630.856,429.7882
TEC-AC-10003628,0.09333333333333333333,1409.530,536.2212
FUR-FU-10004864,0.09230769230769230769,1834.812,436.4379
OFF-LA-10003510,0.09090909090909090909,1233.412,524.5054
OFF-ST-10001558,0.09090909090909090909,457.968,30.044
OFF-PA-10001033,0.09090909090909090909,1434.650,619.3589
TEC-AC-10000109,0.08888888888888888889,1489.334,255.3144
TEC-AC-10001109,0.08888888888888888889,773.742,286.7044
TEC-AC-10004571,0.08888888888888888889,2339.766,889.9110
TEC-PH-10002103,0.08888888888888888889,3158.064,654.1704
OFF-PA-10003641,0.08888888888888888889,970.784,400.9760
OFF-AR-10001044,0.08888888888888888889,618.562,120.3337
OFF-PA-10004451,0.08571428571428571429,134.784,60.6528
OFF-PA-10003177,0.08571428571428571429,98.496,41.2128
OFF-SU-10004782,0.08571428571428571429,179.14,37.180
OFF-SU-10001664,0.08571428571428571429,159.402,26.2242
OFF-LA-10000240,0.08571428571428571429,153.510,64.4011
OFF-SU-10000898,0.08571428571428571429,458.70,103.416
OFF-ST-10000585,0.08571428571428571429,3138.80,693.840
OFF-AR-10003504,0.08571428571428571429,127.544,30.3024
OFF-EN-10003055,0.08571428571428571429,783.608,299.850
OFF-AR-10002987,0.08571428571428571429,436.480,155.5456
OFF-PA-10002377,0.08571428571428571429,1004.652,415.284
OFF-SU-10004498,0.08571428571428571429,236.992,-12.8800
TEC-PH-10003171,0.08571428571428571429,746.17,163.618
TEC-AC-10002217,0.08571428571428571429,443.68,1.880
OFF-FA-10000621,0.08571428571428571429,139.620,59.2848
OFF-ST-10002583,0.08571428571428571429,480.704,-18.1888
OFF-PA-10001295,0.08571428571428571429,405.958,169.2124
OFF-ST-10003479,0.08571428571428571429,872.256,-52.569
OFF-ST-10003455,0.08571428571428571429,338.118,62.6604
OFF-AR-10003602,0.08571428571428571429,80.592,34.1640
OFF-ST-10001469,0.08571428571428571429,1187.560,-30.2288
OFF-AR-10002053,0.08571428571428571429,81.652,19.4296
OFF-AR-10000122,0.08571428571428571429,118.296,17.856
OFF-PA-10000659,0.08571428571428571429,501.392,221.8404
TEC-AC-10002006,0.08571428571428571429,556.452,126.1611
OFF-AR-10001915,0.08571428571428571429,287.970,109.4286
OFF-AR-10004441,0.08571428571428571429,86.112,30.8844
OFF-AR-10003251,0.08571428571428571429,43.924,15.568
OFF-ST-10002974,0.08571428571428571429,1193.818,278.848
OFF-PA-10004610,0.08571428571428571429,105.288,44.084
FUR-FU-10003829,0.08571428571428571429,65.296,17.1248
OFF-AR-10003759,0.08571428571428571429,59.696,24.661
OFF-PA-10000357,0.08333333333333333333,2141.634,947.5260
OFF-PA-10000474,0.08333333333333333333,1105.728,467.0992
OFF-ST-10000142,0.08000000000000000000,5572.792,1380.7216
TEC-PH-10003442,0.08000000000000000000,104.5,17.875
OFF-EN-10000483,0.08000000000000000000,320.25,139.080
OFF-ST-10001272,0.08000000000000000000,1465.744,287.9140
TEC-AC-10003289,0.08000000000000000000,499.750,99.5502
OFF-PA-10000232,0.08000000000000000000,69.984,30.3264
OFF-PA-10002947,0.08000000000000000000,94.856,39.2784
OFF-PA-10000246,0.08000000000000000000,136.816,55.3300
TEC-PH-10003012,0.08000000000000000000,4434.912,936.2592
TEC-AC-10002331,0.08000000000000000000,232.764,72.5676
OFF-LA-10001771,0.08000000000000000000,93.624,34.4616
OFF-ST-10001476,0.08000000000000000000,937.464,185.7173
TEC-PH-10001536,0.08000000000000000000,234.462,45.8730
OFF-AR-10003752,0.08000000000000000000,182.49,76.461
TEC-PH-10001300,0.08000000000000000000,477.66,115.644
OFF-ST-10000934,0.08000000000000000000,598.308,-57.372
TEC-AC-10001142,0.08000000000000000000,1722.2,15.8
TEC-AC-10003433,0.08000000000000000000,11.682,4.6035
OFF-AR-10002804,0.08000000000000000000,37.164,14.0832
OFF-PA-10002365,0.08000000000000000000,89.424,38.8800
OFF-PA-10001593,0.08000000000000000000,136.344,54.119
OFF-ST-10000777,0.08000000000000000000,611.712,149.5296
TEC-AC-10004209,0.08000000000000000000,136.276,42.4214
OFF-AR-10002656,0.08000000000000000000,149.632,48.6304
OFF-PA-10000520,0.08000000000000000000,110.160,46.1376
OFF-LA-10004484,0.08000000000000000000,137.116,54.5986
OFF-FA-10001332,0.08000000000000000000,40.896,18.0000
OFF-PA-10001497,0.08000000000000000000,956.304,423.7416
OFF-AR-10001897,0.08000000000000000000,402.976,92.1088
OFF-ST-10002276,0.08000000000000000000,683.552,120.872
OFF-LA-10002312,0.08000000000000000000,177.60,81.40
FUR-FU-10000246,0.08000000000000000000,244.400,56.212
FUR-FU-10003981,0.08000000000000000000,29.952,10.6496
TEC-AC-10002018,0.08000000000000000000,88.074,32.2938
OFF-PA-10003953,0.08000000000000000000,49.248,22.2912
OFF-AR-10004010,0.08000000000000000000,671.808,153.9560
OFF-PA-10004040,0.08000000000000000000,129.168,55.9728
OFF-PA-10001534,0.08000000000000000000,127.008,56.2464
OFF-SU-10004661,0.08000000000000000000,102.0,20.23
OFF-ST-10000649,0.08000000000000000000,251.20,51.025
OFF-AR-10004582,0.08000000000000000000,24.272,8.938
OFF-ST-10001291,0.08000000000000000000,229.976,44.8115
OFF-SU-10002522,0.08000000000000000000,44.232,11.1744
OFF-LA-10001982,0.08000000000000000000,71.25,32.25
OFF-PA-10004353,0.08000000000000000000,527.472,236.5632
OFF-LA-10004689,0.08000000000000000000,84.388,35.3736
OFF-ST-10001580,0.08000000000000000000,179.760,39.5472
OFF-LA-10004425,0.08000000000000000000,53.754,21.5883
OFF-PA-10004996,0.08000000000000000000,181.456,77.6343
OFF-PA-10003651,0.08000000000000000000,165.664,75.3504
TEC-AC-10003590,0.08000000000000000000,626.538,212.2980
OFF-FA-10004395,0.08000000000000000000,77.244,-3.2970
OFF-ST-10004180,0.08000000000000000000,483.704,-7.4416
TEC-AC-10003614,0.08000000000000000000,150.670,41.9558
OFF-AP-10001469,0.08000000000000000000,759.122,166.8400
OFF-EN-10004386,0.08000000000000000000,259.092,115.152
OFF-ST-10001031,0.08000000000000000000,270.248,53.3984
OFF-LA-10004409,0.08000000000000000000,53.568,22.4640
OFF-ST-10004507,0.08000000000000000000,428.75,90.7235
OFF-FA-10002676,0.08000000000000000000,24.978,7.6020
OFF-AR-10000657,0.08000000000000000000,45.15,13.4590
OFF-PA-10000223,0.08000000000000000000,84.240,37.0656
TEC-AC-10002637,0.08000000000000000000,3743.792,21.5988
TEC-PH-10001448,0.08000000000000000000,599.880,-23.9952
TEC-AC-10003709,0.08000000000000000000,19.008,7.3656
TEC-AC-10003033,0.08000000000000000000,10822.36,3085.0325
FUR-FU-10001852,0.08000000000000000000,33.756,8.9088
OFF-PA-10004101,0.08000000000000000000,169.776,78.7968
OFF-SU-10001165,0.08000000000000000000,95.076,21.0168
OFF-ST-10002957,0.08000000000000000000,78.144,-6.336
TEC-AC-10001552,0.08000000000000000000,1154.664,47.2815
TEC-AC-10003832,0.07777777777777777778,11203.756,1987.9253
OFF-ST-10001490,0.07692307692307692308,8138.232,2016.711
OFF-AR-10001868,0.07500000000000000000,38.976,18.816
OFF-FA-10001561,0.07500000000000000000,69.760,20.0996
TEC-AC-10003116,0.07500000000000000000,536.05,189.5700
FUR-CH-10003846,0.07500000000000000000,1242.054,139.3524
OFF-AP-10003779,0.07500000000000000000,1473.108,311.220
OFF-EN-10000461,0.07500000000000000000,211.508,86.4386
OFF-ST-10000615,0.07500000000000000000,347.31,85.806
OFF-AP-10002350,0.07500000000000000000,516.216,122.8368
FUR-FU-10001731,0.07500000000000000000,93.984,32.7342
OFF-PA-10001934,0.07500000000000000000,147.744,68.4288
FUR-CH-10002073,0.07500000000000000000,5427.990,1292.1264
FUR-FU-10002937,0.07500000000000000000,2699.056,1260.221
OFF-EN-10001219,0.07500000000000000000,146.688,64.8636
OFF-ST-10000876,0.07500000000000000000,345.832,77.1280
OFF-PA-10002479,0.07500000000000000000,139.392,52.272
OFF-PA-10004888,0.07500000000000000000,151.632,67.3920
OFF-AR-10003469,0.07500000000000000000,42.944,18.2336
OFF-AR-10003582,0.07500000000000000000,523.59,118.230
OFF-SU-10003505,0.07500000000000000000,2641.608,0.000
OFF-ST-10000060,0.07500000000000000000,2612.196,153.3528
TEC-AC-10001314,0.07500000000000000000,1229.754,-11.9976
TEC-AC-10004568,0.07500000000000000000,1086.012,156.4641
OFF-PA-10000019,0.07500000000000000000,209.952,88.6464
OFF-PA-10000380,0.07500000000000000000,281.892,127.602
OFF-ST-10001370,0.07500000000000000000,2484.300,-78.078
OFF-ST-10004459,0.07500000000000000000,9158.296,-825.748
TEC-AC-10002167,0.07500000000000000000,357,23.25
TEC-AC-10000844,0.07500000000000000000,2362.722,676.5204
OFF-PA-10001667,0.07500000000000000000,169.832,64.584
OFF-AR-10001547,0.07500000000000000000,61.438,13.0390
OFF-ST-10001325,0.07272727272727272727,345.840,78.0760
OFF-ST-10001809,0.07272727272727272727,4509.466,-332.3710
OFF-EN-10001509,0.07272727272727272727,68.136,30.2940
OFF-PA-10002986,0.07272727272727272727,280.560,120.7744
OFF-ST-10002011,0.06666666666666666667,4778.766,1106.6616
FUR-FU-10002878,0.06666666666666666667,467.072,162.0512
TEC-PH-10004536,0.06666666666666666667,1538.886,323.9760
FUR-FU-10000409,0.06666666666666666667,98.868,42.2436
OFF-PA-10001609,0.06666666666666666667,73.696,29.2810
OFF-LA-10000121,0.06666666666666666667,90.72,39.690
TEC-PH-10003691,0.06666666666666666667,3099.354,548.0565
OFF-PA-10003790,0.06666666666666666667,575.568,254.8944
OFF-AR-10003829,0.06666666666666666667,93.152,23.2880
TEC-AC-10002800,0.06666666666666666667,1619.676,514.8970
OFF-PA-10001745,0.06666666666666666667,108.416,44.9856
OFF-BI-10000136,0.06666666666666666667,68.172,30.8568
OFF-PA-10004285,0.06666666666666666667,133.600,60.6544
OFF-PA-10000791,0.06666666666666666667,115.434,47.2230
OFF-ST-10000129,0.06666666666666666667,1287.948,48.8532
TEC-AC-10001635,0.06666666666666666667,148.032,24.672
FUR-FU-10004845,0.06666666666666666667,702.44,123.96
OFF-PA-10000213,0.06666666666666666667,75.696,33.4656
FUR-FU-10003026,0.06666666666666666667,39.688,13.1164
OFF-AR-10001216,0.06666666666666666667,26.688,6.1160
TEC-AC-10000158,0.06666666666666666667,899.750,132.0833
OFF-PA-10001639,0.06666666666666666667,143.856,62.9856
FUR-FU-10003096,0.06666666666666666667,83.49,31.5744
OFF-AR-10004042,0.06666666666666666667,496.248,113.2740
OFF-ST-10000036,0.06666666666666666667,1857.252,414.9180
TEC-AC-10001013,0.06666666666666666667,533.078,160.2163
OFF-ST-10002352,0.06666666666666666667,225.036,47.8800
OFF-PA-10001293,0.06666666666666666667,79.056,35.2512
OFF-PA-10000418,0.06666666666666666667,1782.45,746.532
OFF-PA-10000605,0.06666666666666666667,49.708,23.1778
OFF-AR-10001972,0.06666666666666666667,21.168,3.7632
OFF-AR-10000823,0.06666666666666666667,19.292,3.5672
OFF-AR-10002467,0.06666666666666666667,37.548,9.2678
OFF-AR-10002833,0.06666666666666666667,30.576,6.6612
OFF-AR-10003856,0.06666666666666666667,45.592,8.5624
OFF-LA-10002475,0.06666666666666666667,121.346,51.6086
OFF-PA-10001972,0.06666666666666666667,215.136,90.4608
OFF-AR-10000588,0.06666666666666666667,476.160,94.4384
OFF-EN-10004459,0.06666666666666666667,163.496,73.8788
OFF-PA-10003823,0.06666666666666666667,501.876,195.174
OFF-FA-10002763,0.06666666666666666667,87.69,20.540
OFF-ST-10003208,0.06666666666666666667,7730.196,1932.5490
OFF-ST-10000046,0.06666666666666666667,4006.44,473.3415
OFF-ST-10003641,0.06666666666666666667,520.08,-20.488
OFF-ST-10000617,0.06666666666666666667,69.136,2.6224
OFF-PA-10002005,0.06666666666666666667,196.992,85.7952
OFF-FA-10002983,0.06666666666666666667,46.376,19.7780
OFF-SU-10000151,0.06666666666666666667,17030.312,-262.0048
OFF-AR-10001177,0.06666666666666666667,42.64,10.0368
OFF-ST-10001128,0.06666666666666666667,2730.108,-68.8076
OFF-LA-10000452,0.06666666666666666667,51.03,23.184
OFF-LA-10003923,0.06666666666666666667,518.00,244.20
OFF-AR-10003087,0.06666666666666666667,24.92,5.6960
OFF-PA-10003591,0.06666666666666666667,151.536,65.436
OFF-LA-10002368,0.06666666666666666667,16.704,6.8382
OFF-AR-10000538,0.06666666666666666667,405.36,109.785
FUR-FU-10003577,0.06666666666666666667,246.648,81.4512
TEC-AC-10001908,0.06666666666666666667,2799.720,719.9280
TEC-AC-10003237,0.06666666666666666667,103.88,37.418
OFF-PA-10004470,0.06666666666666666667,40.896,16.3584
FUR-FU-10000076,0.06666666666666666667,487.512,180.0198
OFF-ST-10000736,0.06666666666666666667,3028.652,-3.2392
OFF-PA-10000289,0.06666666666666666667,111.456,50.8032
OFF-PA-10003022,0.06666666666666666667,297.120,120.8118
TEC-MA-10002428,0.06666666666666666667,2541.836,1092.6795
OFF-AR-10001860,0.06666666666666666667,173.500,53.5768
OFF-PA-10003673,0.06666666666666666667,245.436,106.3104
FUR-FU-10004093,0.06666666666666666667,260.148,68.460
OFF-AR-10003651,0.06666666666666666667,62.320,15.7440
OFF-EN-10004147,0.06666666666666666667,50.232,22.7838
OFF-AR-10001545,0.06666666666666666667,36.608,7.8672
OFF-PA-10004675,0.06666666666666666667,99.06,40.767
OFF-AR-10003696,0.06666666666666666667,124.488,26.2808
TEC-AC-10001542,0.06666666666666666667,107.912,14.9240
TEC-PH-10004434,0.06666666666666666667,1386.69,228.3960
OFF-PA-10002120,0.06666666666666666667,516.624,236.3280
OFF-AR-10004930,0.06666666666666666667,37.52,10.586
OFF-PA-10000143,0.06666666666666666667,144.672,65.0496
OFF-AP-10003590,0.06666666666666666667,3051.30,697.44
FUR-FU-10001889,0.06666666666666666667,265.104,74.7972
TEC-PH-10004924,0.06666666666666666667,56.164,13.0064
FUR-FU-10004245,0.06666666666666666667,194.688,68.9520
OFF-SU-10002189,0.06666666666666666667,43.67,-3.4936
OFF-ST-10002370,0.06666666666666666667,483.414,118.9284
TEC-PH-10004389,0.06666666666666666667,1310.296,284.7374
FUR-FU-10001979,0.06666666666666666667,1114.384,288.4288
TEC-AC-10002399,0.06666666666666666667,361.380,102.7080
OFF-AR-10000315,0.06666666666666666667,23.332,4.9120
OFF-LA-10003121,0.06666666666666666667,66.08,28.1666
OFF-PA-10000466,0.06666666666666666667,76.836,36.396
OFF-PA-10003625,0.06666666666666666667,328.388,140.959
OFF-EN-10003567,0.06666666666666666667,197.82,81.3260
TEC-AC-10003027,0.06666666666666666667,350.204,8.7551
OFF-ST-10003442,0.06666666666666666667,899.304,197.3944
OFF-PA-10000740,0.06666666666666666667,237.536,89.5328
OFF-AR-10004165,0.06666666666666666667,25.992,10.6704
OFF-SU-10004290,0.06666666666666666667,45.144,10.1916
FUR-FU-10000073,0.06666666666666666667,124.74,37.037
TEC-PH-10001644,0.06666666666666666667,335.888,76.7744
OFF-EN-10004955,0.06666666666666666667,77.904,36.5175
TEC-AC-10004510,0.06666666666666666667,778.736,42.536
TEC-AC-10004171,0.06666666666666666667,2619.738,995.9004
OFF-PA-10000551,0.06666666666666666667,54.908,25.8482
OFF-ST-10001228,0.06666666666666666667,462.328,90.0376
